result1,result2,result3,result4,result5,result6,result7,result8,result9,result10,result11,result12,result13,result14,result15,result16,result17,result18,result19,result20,result21,result22,result23,result24,result25,result26,result27,result28,result29,result30,result31,result32,result33,result34,result35,result36,result37,result38,result39,result40,result41,result42,result43,result44,result45,result46,result47,result48,result49,result50,result51,result52,result53,result54,result55,result56,result57,result58,result59,result60,result61,result62,result63,result64,result65,result66,result67,result68,result69,result70,result71,result72,result73,result74,result75,result76,result77,result78,result79,result80,result81,result82,result83,result84,result85,result86,result87,result88,result89,result90,result91,result92,result93,result94,result95,result96,result97,result98,result99,result100,result101,result102,result103,result104,result105,result106,result107,result108,result109,result110,result111,result112,result113,result114,result115,result116,result117,result118,result119,result120,result121,result122,result123,result124,result125,result126,result127,result128,result129,result130,result131,result132,result133,result134,result135,result136,result137,result138,result139,result140,result141,result142,result143,result144,result145,result146,result147,result148,result149,result150,result151,result152,result153,result154,result155,result156,result157,result158,result159,result160,result161,result162,result163,result164,result165,result166,result167,result168,result169,result170,result171,result172,result173,result174,result175,result176,result177,result178,result179,result180,result181,result182,result183,result184,result185,result186,result187,result188,result189,result190,result191,result192,result193,result194,result195,result196,result197,result198,result199,result200
You&Me,Disclosure,Cakewalk,Rhythm,Drum_Fusion_120_Fill_001.wav,0.939682873132892,0.944474928154661,0.944668704587047,0.943253753049823,0.944901992570266,0.942608055385561,0.9427077112843,0.944085045569394,0.917288548877334,0.920789624701067,0.920071398402561,0.920423865181912,0.925153400711928,0.920880428909729,0.919756312041989,0.918631875959952,0.918314345570808,0.920717297292368,0.919327112568431,0.920677950044836,0.952105358051595,0.925785475434188,0.909353858023395,0.93724123514613,0.950180687244961,0.920562933555373,0.924384958726121,0.919764837956206,0.930034402146534,0.927708870670741,0.923731975161872,0.939441419326619,0.923763256662811,0.920942101366509,0.924452242136633,0.921312287975481,0.944301252780936,0.96638075398638,0.959905924055769,0.938495021959859,0.937173886798895,0.933544478208907,0.947501970386942,0.91812223577413,0.930787642022819,0.930437890246429,0.943476535734442,0.93962609548195,0.928152769566992,0.916230492049268,0.933452806104461,0.926572082567916,0.947586911685385,0.931760960631659,0.939478875491464,0.925372191874824,0.950454149993102,0.938792792113589,0.940069654886248,0.939964889457531,0.958037759993813,0.943050132610333,0.94031684812214,0.939828833768974,0.946141348145047,0.945724345202753,0.922211125698223,0.956469281152495,0.956487050737207,0.945446958647177,0.934274777424259,0.969747351778885,0.946065701624123,0.921019123218873,0.931186097285997,0.92721075017222,0.926575425118176,0.924659989330741,0.922684960723289,0.942141996279539,0.922336238113255,0.920490201304899,0.923114415321824,0.921766971616418,0.930092935678874,0.968616604574733,0.959651562302207,0.93809162618331,0.935219178304336,0.932549087099399,0.947800247426718,0.917101943098465,0.929267094721751,0.93418763848687,0.943165686317784,0.939759017572382,0.927013870246732,0.917886249982921,0.935284226851874,0.927801957011917,0.947327995378922,0.931342139938475,0.939865968781268,0.919824960575353,0.949918650175253,0.953679432077927,0.954275990808667,0.958490712090353,0.949848885545471,0.956411026487586,0.952408503704704,0.938224441018626,0.94717463149263,0.93776001452909,0.945354993354767,0.94559046967991,0.938729467530559,0.937783434542304,0.956190684041058,0.943266352107102,0.940309196128159,0.936877109484645,0.939130217599686,0.936531564197497,0.939547171926992,0.937477166560781,0.937189653032951,0.937305818891214,0.92695004225302,0.92198093409193,0.919948305015582,0.919929433486578,0.921079606138898,0.920098083781786,0.919715922898238,0.919199250507875,0.94325724327497,0.944459986889906,0.944553336322812,0.942981247997195,0.942872918421826,0.944071163910932,0.942984511007008,0.943594709256825,0.634739480569898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_HipHop1_80_001.wav,0.892183462217507,0.890486057475629,0.890669071015991,0.890015239546848,0.890265166661069,0.890957252578036,0.903336195058257,0.916852076089431,0.923303459291652,0.92307447446664,0.921359191426117,0.921003527817777,0.921223386765507,0.922353998995616,0.925249558182319,0.925425625895454,0.927750096158312,0.925631719045829,0.916804781620808,0.91279140954501,0.912642310106962,0.91572604486498,0.908112675448973,0.912156092154722,0.917094535413052,0.922888597627906,0.918487875416507,0.916463535746093,0.917128486383965,0.917733042320883,0.917522876117483,0.919911835193133,0.921595054792855,0.921071433232167,0.907323260846342,0.881676801074027,0.862112571425631,0.871001386377647,0.891705447968096,0.908874252419351,0.909386463092499,0.911613978369161,0.913936823442282,0.915404583600997,0.911092184788273,0.908563189254843,0.909100202590891,0.915045037176254,0.916387821905687,0.916183058798375,0.910063508421534,0.90974535004335,0.909224314153317,0.91438656371283,0.912253724372129,0.911938490543997,0.912147947266881,0.913478452420543,0.906179034507884,0.904389891753,0.907421428191778,0.912451009088165,0.90722467170839,0.896134959781195,0.894134071895885,0.889390108376255,0.886201813073921,0.885223060825387,0.88522681866953,0.866032688629714,0.872827079877335,0.894369190488108,0.917857954752144,0.920455642501677,0.919692103930072,0.921120233627621,0.921014594948211,0.914882068066311,0.914690821028487,0.918261440844428,0.921502766396015,0.921373930598736,0.907888530412676,0.884259690247882,0.86815322004124,0.877155155277964,0.896146712741908,0.909127658769872,0.910309292564493,0.912583386594691,0.914612541084458,0.915134754318909,0.910067760707558,0.907515680060803,0.909425345503158,0.915108558644216,0.916756913859008,0.916346835683148,0.910356938418347,0.909708559851466,0.90866606379851,0.914273886561669,0.911994744468223,0.905728244783938,0.90174183084679,0.895305855325607,0.895366617844097,0.896251511243455,0.901729720315104,0.907166095367476,0.9102806998569,0.912371341537201,0.910840833304324,0.910629112003616,0.91068475639227,0.912719831546196,0.906968802206996,0.905449228832979,0.906843221040201,0.912256482544487,0.913538696483657,0.914344918317335,0.914157571614652,0.913596785668095,0.912844279143098,0.91288550303956,0.915477653606903,0.919549755352826,0.922062276198127,0.922927361532325,0.92372080510704,0.923714234671375,0.924492724147351,0.924655628893887,0.912704707155537,0.898922309156547,0.889730473347739,0.889067023261486,0.889195041671881,0.890137370914339,0.890392556921924,0.891062578917013,0.726236166309277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_HipHop2_100_Fill_001.wav,0.978217558450054,0.983543415117599,0.983743547383036,0.983115336070345,0.983788867030505,0.982535547670964,0.982581237706617,0.983353848520876,0.964417893071152,0.967579193006597,0.967843694064133,0.968127952594756,0.971463553542216,0.968304657079369,0.967633724565754,0.966646040051776,0.966705199363528,0.969227913328612,0.967953343375132,0.969438293345217,0.981463106413262,0.971379269197821,0.96556885976744,0.976144759906459,0.981395653888326,0.968482863703838,0.970201689595301,0.9681797082845,0.976241438342884,0.972703465370193,0.969856994415709,0.976730846626433,0.969623672649563,0.967554373914048,0.970229983153564,0.968219418294012,0.971187951275753,0.975153396503003,0.969466591916619,0.977841093610593,0.980482633815789,0.977257544809872,0.983429971125358,0.969805750074041,0.976407187914293,0.977377590782924,0.982325992620742,0.979896574009471,0.976520251578774,0.969992815158934,0.977941087641703,0.974684918548706,0.984292176543395,0.977564467674064,0.980307584069246,0.972816401146407,0.985633889467738,0.981159270570609,0.981835318134152,0.981503840895972,0.989219532895682,0.983098578791132,0.982091797754227,0.981805876736091,0.984505665977065,0.98672885969781,0.971361860950481,0.9873026238251,0.983493806395255,0.984489326704644,0.980543947191959,0.982384487029434,0.975890349942056,0.968441919340944,0.973272419853376,0.97177079263719,0.970396421442628,0.97029326676177,0.970953167223342,0.981265205576644,0.968106713222759,0.967696108275656,0.968742517824318,0.968723590687812,0.958786686882583,0.978877109709391,0.97363674105909,0.977247160934372,0.978209805634412,0.976463856297484,0.982886623560169,0.96970167603293,0.975724958391794,0.978851830762696,0.982550881896402,0.980237113267228,0.97543473220566,0.971083756558585,0.978610312541581,0.975329035231713,0.984419266198273,0.977117239337629,0.981094193076874,0.969972116478865,0.985796090828131,0.988348610100716,0.986941347647092,0.990001009070137,0.985705162078476,0.989475076739065,0.986746458438085,0.981370424639131,0.984193392089777,0.980573493634569,0.984335946515679,0.984157253092685,0.980908908135235,0.980798256051466,0.98878369082863,0.983404671845571,0.98214817970304,0.980256935313549,0.980939683242301,0.980139484775705,0.981613293315828,0.980759562587826,0.980171576438683,0.980605244578644,0.971343374682747,0.968799335814439,0.967632340020965,0.967577078207773,0.968028488772034,0.967730435068966,0.967585781292153,0.966884704309275,0.982982846676589,0.983728783897161,0.983737338060164,0.982681207577716,0.982946675701128,0.983675400777561,0.982717126919206,0.983161449415487,0.614168881063851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_HipHop3_90_Fill_001.wav,0.937260721379612,0.939140724233342,0.939487726346937,0.938170060776206,0.939858032571478,0.937716671418406,0.937817875538178,0.93917983403354,0.917220701655846,0.919692620043533,0.918433131211122,0.918828050518705,0.921701417756058,0.918933209033508,0.918206262919946,0.917425432346565,0.915159594376612,0.918388802170233,0.915865586569517,0.917587352377338,0.94688501160455,0.924271405169995,0.900529973357497,0.933235886663664,0.94418357398207,0.918798170363494,0.922356022693413,0.91751037158161,0.921453172883817,0.925760646424858,0.922067178927401,0.934593244848566,0.922270642053628,0.92001030917045,0.922660262170774,0.919996856173884,0.947569999111091,0.961499939305693,0.959749802954464,0.93649433087606,0.930800022162785,0.927202531343601,0.940878144322429,0.913102825470415,0.926038247746517,0.923579843848977,0.937836837463075,0.932044043707981,0.922449312057219,0.909818136473901,0.929043842551433,0.922463208373965,0.941024587906353,0.927029502885679,0.935227974996687,0.920757765097014,0.946131458675202,0.935501202351795,0.936880657702416,0.93696639532326,0.95043324484209,0.93966048807061,0.936677653406668,0.936567314263471,0.93706123758282,0.938168885039367,0.915375657032977,0.947992012947152,0.946810096464586,0.939690696348706,0.924431961749935,0.957050419325996,0.944910086152331,0.919310300756721,0.927893727517904,0.924820090881683,0.924361038681139,0.92318708658608,0.919764582837142,0.936490988776685,0.921085824914022,0.91926101689124,0.921990072287881,0.920282982324607,0.936716113062194,0.963374077407623,0.958681103182111,0.93611243296089,0.929542619227605,0.9271369177602,0.941968990182328,0.911787633739106,0.923966262452179,0.927668072908718,0.937068536278464,0.93170914983156,0.921873359299314,0.911425773136226,0.931305512989059,0.923880838700328,0.940794977656543,0.926442333628476,0.9350145928989,0.914757747813023,0.945411791066186,0.948079326309399,0.949450907365846,0.95082239430491,0.945447598648401,0.952417320899837,0.947731702359234,0.933673768857,0.942817339060151,0.934692237372785,0.940910666366719,0.941065876707529,0.935483484966263,0.934288211419141,0.950487030475213,0.938931901002192,0.93695736739039,0.933423988522627,0.936363381264087,0.933085714637394,0.935389234370184,0.933941615372151,0.934310953958713,0.934104615604509,0.924884966327452,0.920093471216423,0.918372585245305,0.918546758258271,0.919506482635657,0.918439031648261,0.918129310260614,0.91792859064265,0.938141369631878,0.939385183674281,0.939248303207582,0.938055693199184,0.937707653297957,0.938655768345857,0.938059061278825,0.938694308192003,0.665190664120523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_House4_130_001.wav,0.929580662452676,0.942127713459703,0.941989811766881,0.941324220969275,0.942530090181227,0.940621487535788,0.940293979542723,0.940960331825499,0.897886827394152,0.902688275961963,0.903390105316859,0.904072446551042,0.910401781184597,0.90427447368131,0.903569514711098,0.90160490632941,0.899102313609165,0.905933468397316,0.900603464735692,0.906628567636995,0.932757796362267,0.909852194010736,0.907091727210762,0.919008144603451,0.932290956797695,0.904605796456991,0.907280817347458,0.903830696347737,0.921630629459902,0.912295670401931,0.907292484952156,0.920413842232044,0.906904682478098,0.902834506826938,0.908160608976358,0.904759490852681,0.925082772436176,0.946306619615111,0.9348985012852,0.928375311885049,0.927673758706678,0.921495905687882,0.934906011262997,0.908226593389097,0.919944570547056,0.921683382170688,0.932846424808844,0.927397630748498,0.921524711966793,0.908484210573697,0.923598535114809,0.917212689462359,0.937452704749739,0.922359089185013,0.928481723614295,0.913293738438363,0.938281823098668,0.928332416471601,0.930048427661247,0.929833111929008,0.948996982786408,0.933113519800997,0.930167194592985,0.93045223449012,0.941599316707532,0.950116270792282,0.919222880597998,0.95452654015538,0.941400389246506,0.945084364342476,0.9427585021191,0.967087466705596,0.921012706444452,0.903799410292101,0.913459201926962,0.91020366341218,0.907880651095289,0.907701681955612,0.909309571111837,0.931039246420501,0.903952125045097,0.903677433760356,0.905619348127872,0.905068374481303,0.907004415244704,0.950424247191858,0.933016149245159,0.929205611504799,0.923268709462934,0.919484305252957,0.934112353570788,0.907789192365077,0.918398705243619,0.924972462910152,0.933196896746131,0.92814999409157,0.919247523954062,0.910663487094892,0.924014717334515,0.918289693961803,0.937773460578708,0.921840149486791,0.930119033168212,0.908290683330379,0.939392057795138,0.945785111544759,0.941479885598891,0.955387918458885,0.939649154687788,0.947790805950562,0.940726873473506,0.928783593362922,0.934783288168937,0.927895539806571,0.935461485276651,0.934492853223401,0.928779626707124,0.927864550338197,0.947703288544839,0.93340873193171,0.931199629346338,0.927070843920551,0.92848836889426,0.926669486114548,0.929588046451453,0.928538978974232,0.927614881103137,0.928090725919974,0.909853462221728,0.905322576023376,0.902702329390648,0.903201639809412,0.903164846927185,0.903033784945167,0.902442344795457,0.901289021591229,0.941065260264818,0.942010645303479,0.943600133139088,0.941255465480991,0.941133143262206,0.942206712565704,0.940880253113558,0.94073166388073,0.631458692666722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_Industrial_110_001.wav,0.907319955100897,0.913132187370795,0.91234308159462,0.91247702862828,0.912741372576985,0.911415849953751,0.911603964933728,0.896999391353583,0.872742628027748,0.874536821124673,0.874614270092106,0.876839365080188,0.878438083236174,0.875016923262255,0.874149620616038,0.870537365375971,0.87029212501654,0.872242987421664,0.870413612601505,0.892049497705066,0.899950972562488,0.867294890632419,0.876160405192387,0.901035354160012,0.895801621999775,0.876961005039761,0.876355680234537,0.87652594025264,0.885905533713046,0.882293947768453,0.887145847284488,0.889703266307473,0.878079455748213,0.877311149676382,0.878915271667172,0.895159110929544,0.926454546974917,0.941878215166233,0.923093460232583,0.899424024294294,0.893376043530414,0.897709329956558,0.891687763583386,0.878612926043249,0.886322767573882,0.893690328481521,0.900638582209627,0.89093891630628,0.876256277087834,0.877857266145424,0.887116096173606,0.893744799794743,0.900504219927649,0.893419187859891,0.889564773020929,0.892298880278444,0.90538110900131,0.898085003228499,0.899591527490933,0.908868183822961,0.91526032304033,0.901653719283044,0.899058543177987,0.901723970474429,0.910449942488395,0.902147846554869,0.900946024190677,0.925096833292944,0.915224167941692,0.90703728542746,0.922258579888458,0.937270322478174,0.891130830390659,0.88002269926793,0.885342515158055,0.882670063981206,0.880894600228841,0.878752315969224,0.889401702346562,0.894507799896529,0.87630537162888,0.877191057482168,0.877905190688888,0.889192323519812,0.917471300276129,0.939960131093115,0.918888982262828,0.899155089708629,0.890281396676253,0.896806716809139,0.890847213681702,0.876622489019364,0.887526076760446,0.896514525586557,0.900434306566866,0.890628954694849,0.876107924607027,0.880073523910553,0.888451697680645,0.894205019240601,0.899740034091933,0.892665129780576,0.886987912489019,0.888549986007803,0.914298616206542,0.917991199554285,0.919448901046561,0.92238745479656,0.915860999361509,0.919057617008618,0.90585077315595,0.900962966214917,0.902525170634084,0.900394902576687,0.905620744603637,0.902307179640124,0.897334581733106,0.906643685635295,0.914331974565519,0.902044236290815,0.898235869354837,0.896830531466673,0.896604634203384,0.895750856055663,0.896933294135288,0.896921558751742,0.896880096274951,0.891959203035102,0.880368258958494,0.875600575041797,0.874137781587444,0.874897141770495,0.874206663906046,0.873556231165853,0.873148745457171,0.887192212011796,0.912160119460238,0.913121249423327,0.913489070676746,0.911766705571892,0.911606025053507,0.912195080950043,0.911855027089869,0.805035213363591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_LatinPop_110_001.wav,0.891859495928519,0.876434293291395,0.877299497161466,0.877411063898671,0.876294314129376,0.877230607113243,0.878611233710523,0.878788235212904,0.927200547095761,0.924400590212914,0.923656468378908,0.923032267456085,0.917477615349912,0.92297674291466,0.922948653909495,0.92460979538136,0.930703122041821,0.921856217453788,0.930170087213973,0.921122767521158,0.889479898491839,0.918517941294416,0.912700555232684,0.909486825568645,0.890434006225923,0.922777590931485,0.921180515349258,0.924048971769455,0.90542901970953,0.916525803369174,0.920348448289452,0.905939544031948,0.920077696367706,0.92399454441352,0.919361933275475,0.921797287026012,0.879875073582593,0.834568378169683,0.843250733292532,0.893330144337511,0.901529019914916,0.907211128415286,0.892238152019763,0.918861128209213,0.909273090022607,0.907824122905396,0.895546050767804,0.8995798185819,0.90772727209467,0.919757620716812,0.906203408902447,0.912512297471564,0.888688065415062,0.907404634055898,0.901096137961385,0.918025106180582,0.891432298772529,0.90341250615621,0.901314127723099,0.900985835183801,0.873665906911743,0.897268304645126,0.901867563985445,0.900387799908267,0.880150595422913,0.864683119606941,0.899959375774937,0.854703448862671,0.875734974025812,0.872323720164241,0.867679039254765,0.800458576796917,0.902324223094757,0.924260248201952,0.914949614398091,0.918018953824657,0.919997333872416,0.920422674448284,0.918938234757698,0.893245802176852,0.923044548049033,0.923130598927784,0.921010944862873,0.922339035346585,0.888444046358513,0.836544147206745,0.860493154362326,0.890194311089417,0.906647664949904,0.90985008231063,0.892929319343164,0.919132576143694,0.910790488109034,0.904090818248704,0.895183587799505,0.898640812236373,0.910423656482597,0.917450943311775,0.906736400970746,0.911764032944944,0.888780004456174,0.908286620275818,0.899192890928276,0.921697418762179,0.889338271979702,0.880467057505736,0.886825471278933,0.861269224204185,0.889064923022647,0.878656040640745,0.888464996785598,0.903657082737181,0.895634269969913,0.903328732263715,0.89524119783682,0.896507253829709,0.901781256625446,0.903714501207446,0.876290411161565,0.897188542120929,0.899473256284591,0.904117717752208,0.902583008061208,0.904873283811391,0.902342654057015,0.902206946802826,0.902477428579518,0.902312663670902,0.918162879516515,0.921628874414868,0.924843477400284,0.923310613518695,0.924758866634977,0.924649642550034,0.925134414393992,0.925771096205204,0.87778574610559,0.877332875392833,0.873621870264392,0.876380878035387,0.877340038085425,0.877038872280209,0.87733438647065,0.878660173262118,0.422910626703409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_LatinPop_110_Fill_001.wav,0.987858044410196,0.985087788391187,0.985548064257512,0.985044531551661,0.985398373922548,0.984642210312351,0.985232683741397,0.985841000297731,0.988293289932728,0.989130364234174,0.988628392911375,0.988660896228983,0.988969738535727,0.988690344340296,0.988343073735842,0.988254448175863,0.989453584186377,0.988560211788339,0.989917471548603,0.98816593445854,0.989592544797799,0.989951902187576,0.978999166707868,0.990919851162005,0.989202459936979,0.988721869615045,0.989765449042001,0.988670068185359,0.986414823950842,0.990198726386323,0.989406670316375,0.990167686256129,0.989198971529945,0.989029949718893,0.989316371859006,0.988653938632268,0.9835596008262,0.971862601485093,0.972822083617564,0.98794497544684,0.989417414845375,0.989068479528807,0.989864888651955,0.986421334076236,0.989354475763776,0.988303792623262,0.989962182235532,0.988682710926825,0.988009352478857,0.986021343671984,0.989912619514782,0.989013271301362,0.989404614684902,0.989603800823355,0.990781314762425,0.989840529871473,0.992369966580482,0.991976529047781,0.991938295743365,0.991788101375821,0.988596752448691,0.991825223569204,0.992149164518657,0.991584374771204,0.985745254963747,0.981813919885558,0.981947960455399,0.980961334561593,0.985799404003656,0.984288675186416,0.976855379798303,0.961570784473795,0.991175794813908,0.989217852630292,0.990312517292044,0.989903139384761,0.989994106086446,0.989877863541046,0.988714731820929,0.988331542470632,0.989321970186648,0.988725067712109,0.989171616749811,0.989063878793706,0.979159948978993,0.974592283960895,0.979756828741071,0.986748702803582,0.989995944672346,0.9896404158304,0.990211362465352,0.986011656152996,0.98890803500484,0.988767736402021,0.989681361484969,0.988278521264694,0.988432028575839,0.986090476060552,0.990870441494236,0.989459193556901,0.989498467778071,0.989576745261402,0.99029483975597,0.988236403156112,0.991632121417792,0.990039246208206,0.992095312304179,0.984618649406854,0.99150170595346,0.991284468102624,0.992173353764563,0.991639886647456,0.992336237577911,0.991659832983836,0.991885078212785,0.992194969826304,0.99138595393187,0.991630512540011,0.989528119205171,0.991633974104973,0.991525607682337,0.991310482821698,0.991971888425995,0.99147659854601,0.991735621107307,0.991125006242496,0.991103500377694,0.991019129158287,0.989871906979235,0.988728376461094,0.988939444268093,0.988465820456793,0.98937352594873,0.988955589052151,0.988908457324472,0.988750715788203,0.985164890244682,0.985551973958402,0.984329780231135,0.984571466484224,0.984805825385481,0.985300172356277,0.984859166615684,0.985552069214939,0.592726767687275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_R&B1_95_001.wav,0.954524666658357,0.954311026671318,0.954299716566579,0.954207005939639,0.954207220395578,0.9547455876165,0.960971764520028,0.967516331283149,0.971879255459745,0.972125622665248,0.971907123593456,0.971791952996184,0.972191944230321,0.97215478922095,0.973950738014939,0.974359423368104,0.976171752792763,0.975191172667613,0.967214847960597,0.965014650227317,0.965352591343636,0.969631200982182,0.966409392279977,0.963364063931092,0.966242810656013,0.972648540751007,0.971250718837029,0.970648865609761,0.971523773684722,0.96771676548917,0.967665003207151,0.968074123052197,0.97070339561428,0.970629306685709,0.958685796211601,0.936538345167031,0.914622184839407,0.923122891366647,0.942942854362379,0.964841738703924,0.965309919242606,0.967660520861489,0.968606948541913,0.972788757016891,0.968008234903136,0.966123217380537,0.96624289535873,0.971931314349835,0.974000237627173,0.973949603523803,0.967023614330514,0.967409437214918,0.965005656605884,0.970162706375569,0.966820752146362,0.967901321709291,0.965012322328298,0.967146613993303,0.9614722551965,0.960286574662691,0.961423090610048,0.9662557466666,0.963929935757015,0.958251440762075,0.959094972959699,0.953602452826368,0.951957952240288,0.947092089725564,0.950592778001063,0.935537695142175,0.937531751563224,0.944073535267277,0.96440459836638,0.970044153434368,0.96912160290823,0.970078644549219,0.970909540487446,0.967454276595433,0.967526161356196,0.967815443354892,0.970580203427965,0.971073475904982,0.957941196134788,0.937801778528744,0.920649759406836,0.929309355987885,0.946823121714753,0.964836883789904,0.965633389935712,0.968006514816071,0.969002591265017,0.972480950236245,0.967562608618322,0.965171689011385,0.966640476605666,0.971918149503159,0.97378157351896,0.973642095315803,0.96675843418438,0.967340898840453,0.965320900483609,0.97094608693385,0.967488463435187,0.964186525680453,0.95713557596933,0.952317047354001,0.952896373860694,0.953375854540896,0.957213331485752,0.960576792339163,0.963426545097998,0.966675445689408,0.964592923559176,0.965240761615993,0.964896923602689,0.966457996452948,0.962512026181712,0.961603550401906,0.961466635793512,0.966577393617915,0.967399008416404,0.968339262564279,0.967945680143432,0.968343146407016,0.967810996811351,0.967738919949536,0.968133136515656,0.969765063480609,0.97122844001098,0.972151337098227,0.972586322935666,0.97259227627559,0.9729916649276,0.97322682245613,0.966655751490098,0.959373458068591,0.954034601595064,0.953507576266295,0.95374173610929,0.954519856661117,0.954672431174976,0.954767986853994,0.791164687137268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You&Me,Disclosure,Cakewalk,Rhythm,Drum_R&B1_95_Fill_001.wav,0.961867951520844,0.95985038754617,0.96024167712017,0.960816410717882,0.959919427125105,0.960143944879207,0.960992198518709,0.960765073764691,0.973449183676935,0.97396905379975,0.974803922592115,0.974753115444481,0.975272048627486,0.974828205065194,0.974429584773228,0.974652875383385,0.979294704617741,0.975850308956965,0.979940981788953,0.976592995101827,0.955351277531404,0.972830794176746,0.984270826637171,0.968367522390691,0.958134624678019,0.975107808282463,0.97384941349456,0.976418766625905,0.977195096907884,0.972324103237262,0.973225600572108,0.965519617732968,0.972657253032663,0.973521252258003,0.972789549790223,0.973377960575376,0.937644699598165,0.91134222263066,0.909242170530262,0.962713363642928,0.972202293885469,0.973140511275366,0.964379776260276,0.980429663800612,0.974460814748314,0.976769428756454,0.967371899231758,0.969487423119211,0.977550993792764,0.984324081749837,0.973300417411237,0.977144285026895,0.964029907823825,0.974919380921562,0.969334010464737,0.979852707646229,0.963214587541775,0.971044581157649,0.96999342435554,0.969297834408472,0.956226358739484,0.967482137258274,0.970631305316625,0.97004121374152,0.965570815330308,0.958277015562271,0.975800749229899,0.947939102765717,0.953431856699441,0.959099976211104,0.965248319405111,0.909202407162878,0.955641985041677,0.975145326024934,0.971049807743102,0.972366571648309,0.971908668422062,0.972845712423787,0.975558600623576,0.963586841945791,0.972848129577313,0.974113990056652,0.972081432784514,0.973927683181631,0.936142691639299,0.917096430916201,0.922881046838858,0.960963622567999,0.973200909316265,0.973821600245385,0.963439434245487,0.981321284777164,0.975901802263469,0.973658480761343,0.968045715685206,0.969563559423492,0.977858400937395,0.983737923516471,0.972603555378999,0.976401683193635,0.964927852277036,0.975710577907465,0.969746079367499,0.981888720468823,0.963272613300327,0.959455953018101,0.960414171529621,0.951124821464217,0.963281100297,0.957088630143563,0.962077121210576,0.973015684210752,0.965679177356518,0.971161893221418,0.967383681157685,0.967639444205495,0.969909744148336,0.971696139166216,0.956979158336553,0.968300712408624,0.969562064417677,0.971786824971797,0.969858398150155,0.972394224982836,0.971695217942538,0.97153953791513,0.970339518450493,0.97070919128944,0.971899024453449,0.973810405508028,0.975239181449586,0.974123382717895,0.974811578064336,0.975337524061876,0.975519580930972,0.974928331745738,0.96080790585017,0.960477580607164,0.958975650753453,0.959946978887957,0.960998855621576,0.960963827217163,0.960326462157588,0.960882793752036,0.472936123513314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
