You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_BossaNova_180_G_002..wav,0.67186227,0.760777643,0.668500387,0.759252518,0.710749625,0.756873851,0.727999397,0.758803784,0.790717745,0.763647642,0.693652517,0.771818863,0.653734761,0.779939485,0.682259746,0.704700551,0.381624842,0.347913878,0.272819127,0.405202218,0.341315942,0.350096647,0.449300148,0.34014455,0.468615244,0.442367772,0.439654018,0.357312356,0.480930974,0.406630306,0.467281278,0.333846176,0.449351068,0.391242949,0.402022781,0.423096044,0.204058295,0.126464174,0.375176537,0.370948574,0.433774613,0.608438705,0.413759796,0.572109525,0.395170703,0.535596394,0.376606348,0.58642399,0.48597964,0.337135692,0.436969625,0.363337866,0.44939777,0.33678663,0.484978181,0.299543039,0.385996367,0.562396958,0.392413896,0.56029786,0.438539795,0.588879811,0.419682449,0.428516709,0.516301057,0.450595096,0.374135532,0.456557338,0.428300189,0.350744385,0.372686073,0.502936547,0.649707592,0.389466124,0.462282117,0.41528642,0.412383042,0.425592269,0.490228504,0.359162868,0.437837876,0.358563428,0.380070261,0.389975035,0.255559157,0.170093331,0.280829989,0.374438995,0.421766595,0.603812641,0.42446051,0.591283213,0.431526,0.564815767,0.441000774,0.582805084,0.506346403,0.390849587,0.415886173,0.304212722,0.505176596,0.331209004,0.426797441,0.344627351,0.404589768,0.547910861,0.451924926,0.531234006,0.433029006,0.594394767,0.428697979,0.544347878,0.418705626,0.594560866,0.376305149,0.380217994,0.431393635,0.555895681,0.409376299,0.598986975,0.395665156,0.591017044,0.406643037,0.56824629,0.47061287,0.569441174,0.469446727,0.425891738,0.654998841,0.747991558,0.69267756,0.782206849,0.675289963,0.700942102,0.703340041,0.778949515,0.687889689,0.72888822,0.689344645,0.762657453,0.691048644,0.7530451,0.707684617,0.759471376,0.48337286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_BossaNova_90_G_002.wav,0.460231627,0.509559338,0.47026768,0.503881852,0.493093762,0.516894681,0.502482706,0.520609015,0.514220793,0.541730953,0.511335236,0.544695852,0.486964976,0.542647322,0.481050728,0.400003786,0.288756014,0.224029658,0.304643369,0.348931073,0.310232615,0.294537142,0.310615082,0.340699677,0.358469638,0.413976781,0.361309831,0.353922884,0.372711712,0.350545431,0.297429075,0.338062359,0.393601711,0.361670606,0.359216266,0.252098261,0.161250386,0.143932254,0.349604341,0.29033782,0.482084423,0.3956092,0.433843504,0.377165285,0.433566544,0.360829336,0.481811671,0.401316981,0.382464,0.273046813,0.336426107,0.289785243,0.364383095,0.275404638,0.368256089,0.237350838,0.391057326,0.392017531,0.47545868,0.383710748,0.484173006,0.391659836,0.580180679,0.4328192,0.495426122,0.355164001,0.386607486,0.365611234,0.313972337,0.272619221,0.389597368,0.38943078,0.474186237,0.339754482,0.392511485,0.351708082,0.321106946,0.424826881,0.347712152,0.360489921,0.319675934,0.32877219,0.315250348,0.258555298,0.177980007,0.147987443,0.348428626,0.2986142,0.472550031,0.404612892,0.509262311,0.39732805,0.472242938,0.3799934,0.510496662,0.40890762,0.377218625,0.284777261,0.374658292,0.300719219,0.419835317,0.281273607,0.398796995,0.273848756,0.41704953,0.379808318,0.487509864,0.376362483,0.47811224,0.373145417,0.411304506,0.346615616,0.489019508,0.397474125,0.351676183,0.281231053,0.43966234,0.372530263,0.447723488,0.381240181,0.479108462,0.38533682,0.50537014,0.376545223,0.4633551,0.378555623,0.58251449,0.400855442,0.495863166,0.535700162,0.514606593,0.548203411,0.486751799,0.511281299,0.518315399,0.559846405,0.471882922,0.499545209,0.487171495,0.517422765,0.490952837,0.51495872,0.494802252,0.440114341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_Jazz_180_G_001.wav,0.374958577,0.460598262,0.390891746,0.458853411,0.412621324,0.466013621,0.409552161,0.508023427,0.407959525,0.478148417,0.420430822,0.474300006,0.396122951,0.410045135,0.377231407,0.255347992,0.206122187,0.217477701,0.179754785,0.23472064,0.221186946,0.210577545,0.231405036,0.222995424,0.231745193,0.224998585,0.224028433,0.231756501,0.252115327,0.204636985,0.243284726,0.176217036,0.217098419,0.240078535,0.207750163,0.16490558,0.15962085,0.126489831,0.178820618,0.300033528,0.237775659,0.335307269,0.227031675,0.285700069,0.230086014,0.265678717,0.237888266,0.287461702,0.205779171,0.233198029,0.226786353,0.269196268,0.214626956,0.225323787,0.218498473,0.238252371,0.226088704,0.291717821,0.251811857,0.31865985,0.248699985,0.25843353,0.2320291,0.197900438,0.241819768,0.205637468,0.205012008,0.213383191,0.208551843,0.249551387,0.269395375,0.263332467,0.280833095,0.21599021,0.223210422,0.249135085,0.258402698,0.220031755,0.224767213,0.184653295,0.202389923,0.21091114,0.220691743,0.199012466,0.166548486,0.120023552,0.167686297,0.299173261,0.240783931,0.354235092,0.237547342,0.319922623,0.231724099,0.332233203,0.237366616,0.321669543,0.209140275,0.193455541,0.208299192,0.278953495,0.230184425,0.225883157,0.230710883,0.285562714,0.237906145,0.276395073,0.249907235,0.330312935,0.262984368,0.350680986,0.230470838,0.338056109,0.23195409,0.249687262,0.180174059,0.293546214,0.237571767,0.301902809,0.236733736,0.311779751,0.234703432,0.309210815,0.243609435,0.299354827,0.261156236,0.325012145,0.285701627,0.290783038,0.40867493,0.468289399,0.415919576,0.469006615,0.401865306,0.462395463,0.43213577,0.479737459,0.39397083,0.45281063,0.402127875,0.460700353,0.411443724,0.466021337,0.415736947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_Jazz_180_G_002.wav,0.428977976,0.469159093,0.445010135,0.469416737,0.454120037,0.460003456,0.471848735,0.477612661,0.459554331,0.444082147,0.408472689,0.445766956,0.423093078,0.477172875,0.410085181,0.309129977,0.184246517,0.211386909,0.183983263,0.221934859,0.207697143,0.189733736,0.25773712,0.243750575,0.263960643,0.235362983,0.287556973,0.249453516,0.275883528,0.223357242,0.256084433,0.197819318,0.249690191,0.248396216,0.187960658,0.144081465,0.112490192,0.152055329,0.212478402,0.325802101,0.290931786,0.401916039,0.296640001,0.3654101,0.265582284,0.359943594,0.285024818,0.316222919,0.25579416,0.240520572,0.247730048,0.2543459,0.262561215,0.215936994,0.233502189,0.259590418,0.267760008,0.374178741,0.273772285,0.404555493,0.306971052,0.365832126,0.308750119,0.25941319,0.26318466,0.26659933,0.24655075,0.228401862,0.222235244,0.25805866,0.280025186,0.31478668,0.335018708,0.243926828,0.256509205,0.236928242,0.271039011,0.247935015,0.252889189,0.206091178,0.234477167,0.214751272,0.173721199,0.151664648,0.128556583,0.170940005,0.195367448,0.311066351,0.285843409,0.389560513,0.30225975,0.405184829,0.280835262,0.361180062,0.313130454,0.339546959,0.308443221,0.234961267,0.226923478,0.255298252,0.278560704,0.218757699,0.223658555,0.281839454,0.279457345,0.379325594,0.289508468,0.336923562,0.304028018,0.362736724,0.28563781,0.402732604,0.287258092,0.337171162,0.232331235,0.357875499,0.286785785,0.361720544,0.302495034,0.392921159,0.270969857,0.390200782,0.295375103,0.40626698,0.305931638,0.378843766,0.290639435,0.289349394,0.41082755,0.450013324,0.426730131,0.450075323,0.416595332,0.421955562,0.444822936,0.472082791,0.448943004,0.456470974,0.443523546,0.461946949,0.437307768,0.459197209,0.379664126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_Jazz_180_G_003.wav,0.681519431,0.74492552,0.645486121,0.742938854,0.675614563,0.742452214,0.698179747,0.744592928,0.727281877,0.756812672,0.678177388,0.767772431,0.663139999,0.767921969,0.669692892,0.634469549,0.406583577,0.375579745,0.305585432,0.393692198,0.33781238,0.343770508,0.460161607,0.368564523,0.436571206,0.417745469,0.396925658,0.360419462,0.446990744,0.408264338,0.446753165,0.338226366,0.40963104,0.381187073,0.379760377,0.405115927,0.236278714,0.137196963,0.365380416,0.395877576,0.424610433,0.540590269,0.406173896,0.506984964,0.385477038,0.483659493,0.381935282,0.537139719,0.487763492,0.340493272,0.435328133,0.358656169,0.435325602,0.339057634,0.497144649,0.29646946,0.394575158,0.52761504,0.383508125,0.521025398,0.429893179,0.539948784,0.395374991,0.351189941,0.500239948,0.407105649,0.352899781,0.394586401,0.405401824,0.36747765,0.371717656,0.4948004,0.595626687,0.355132222,0.467112915,0.402365584,0.381354935,0.444771856,0.463695552,0.360036402,0.387302799,0.382002109,0.36368332,0.391724529,0.29808922,0.196750453,0.279001258,0.392774323,0.407721389,0.558383735,0.409583349,0.550238284,0.418090334,0.53541662,0.424662121,0.549029534,0.469442659,0.374020653,0.433613652,0.303598339,0.49441601,0.332410111,0.438240072,0.350840948,0.404059028,0.526535518,0.431822278,0.526967045,0.41472311,0.594997643,0.403009777,0.546973218,0.409060669,0.526300753,0.374742487,0.35314484,0.415014637,0.497507932,0.399485301,0.55944115,0.383575582,0.529409652,0.398329896,0.526938774,0.452536066,0.506066092,0.45794692,0.342034932,0.639236985,0.73614791,0.670971641,0.774639818,0.668126301,0.683635362,0.692698371,0.773738689,0.660912177,0.71338815,0.657679206,0.746523885,0.666714127,0.744949423,0.69173831,0.746737056,0.539172296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_Jazz_180_G_004.wav,0.346256933,0.387693479,0.368459162,0.390496848,0.380578616,0.400434237,0.396921914,0.404951293,0.395738855,0.374583766,0.350735877,0.36610516,0.347169231,0.402729082,0.327959267,0.266558112,0.154568598,0.157523613,0.149507624,0.197901944,0.17724084,0.188336285,0.221433504,0.202969618,0.259650062,0.241254764,0.278085973,0.227560265,0.292518163,0.207280594,0.249910106,0.189141333,0.260547021,0.244743377,0.175646082,0.133535055,0.063452451,0.08808287,0.168801908,0.27906726,0.227328865,0.394527901,0.210777593,0.406698478,0.207425492,0.364344235,0.226529096,0.313589338,0.191297274,0.196672415,0.176806071,0.210034062,0.205119474,0.208393243,0.182257412,0.233552197,0.215039028,0.363600175,0.215825751,0.429062113,0.224447476,0.399779346,0.250052856,0.371588673,0.302251311,0.285979383,0.263530079,0.234108527,0.217691846,0.223857793,0.264724017,0.297437275,0.311387877,0.246576738,0.257878876,0.223938742,0.271882835,0.234480923,0.261911913,0.214318043,0.22938414,0.188004265,0.17208916,0.136985756,0.069625469,0.083325319,0.149138218,0.292552712,0.230183476,0.406229426,0.212949983,0.401388104,0.213488186,0.398028887,0.227631443,0.295865714,0.212767602,0.18567527,0.202504703,0.218097194,0.229983136,0.202170104,0.198692979,0.257476748,0.219057021,0.374065647,0.224991709,0.377517593,0.251440788,0.33429571,0.22068736,0.353077804,0.219714411,0.366434139,0.172977863,0.38015359,0.218906138,0.418489713,0.222163684,0.402155315,0.223901106,0.434346022,0.219161333,0.439104757,0.248993625,0.418993495,0.239170334,0.396530564,0.352028813,0.371881207,0.351746472,0.370390911,0.351540863,0.363788614,0.377890208,0.38115971,0.363994621,0.386786595,0.376782719,0.39232506,0.367688968,0.403550601,0.307873626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_Jazz_180_G_005.wav,0.368669201,0.412099284,0.396901059,0.424269934,0.4135232,0.42528308,0.425694736,0.423651543,0.389754497,0.379418996,0.343795654,0.370153465,0.347426997,0.406131659,0.32629151,0.277284889,0.155895931,0.176002615,0.18225758,0.221359278,0.202145277,0.204219879,0.239765539,0.244346572,0.31583785,0.252006234,0.302728596,0.276162222,0.336615492,0.259229832,0.284790194,0.237446938,0.276042897,0.264527246,0.216353546,0.136812023,0.088104054,0.083235468,0.160763745,0.259261895,0.283233978,0.381617132,0.28157443,0.384181739,0.272231607,0.367419457,0.280101791,0.317812863,0.199111664,0.188452269,0.199483625,0.215194006,0.233503393,0.213563173,0.215102275,0.230788917,0.239729249,0.353317236,0.284430042,0.407833822,0.311602613,0.399071158,0.325553619,0.431484703,0.342366041,0.335633012,0.295491555,0.280562559,0.226864901,0.267293038,0.335601537,0.346051485,0.332618723,0.275196244,0.295851308,0.268442117,0.294455815,0.293911767,0.304404598,0.231200582,0.252830063,0.22530127,0.195747361,0.135125547,0.085661984,0.093621239,0.153908722,0.273806685,0.274974837,0.389286762,0.264750233,0.393562248,0.292230934,0.381095644,0.256399192,0.305400069,0.227197457,0.208854437,0.21495638,0.21121346,0.231198576,0.211303305,0.224284224,0.271653691,0.258516008,0.358345771,0.281062043,0.34151505,0.249785292,0.312330894,0.236161543,0.342929702,0.292842957,0.348807438,0.240982066,0.351915596,0.30395368,0.394729233,0.258950181,0.383902529,0.289443483,0.412164974,0.297445568,0.416939107,0.329816041,0.399204976,0.319311275,0.403213255,0.34418517,0.36800231,0.352070343,0.368346245,0.356017784,0.361797476,0.361466755,0.405417287,0.388333074,0.412950226,0.405097528,0.424395438,0.400474389,0.417556973,0.336785399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Ac.Bass_Jazz_180_G_006.wav,0.387495359,0.420914253,0.408873751,0.425083855,0.429855155,0.427941388,0.437673393,0.439756426,0.438644773,0.491024124,0.45672761,0.4653097,0.425588594,0.424016955,0.303411213,0.220413435,0.125189891,0.153609562,0.142158252,0.204969309,0.174757624,0.165775085,0.201623391,0.152626787,0.247531337,0.210297342,0.272485527,0.210209377,0.260591723,0.169931299,0.209992579,0.177103314,0.241765523,0.208539848,0.166092036,0.126219095,0.071213801,0.177495677,0.156655466,0.336677153,0.230964972,0.376598348,0.216818157,0.338758943,0.219700489,0.374688594,0.225961086,0.31911019,0.197270499,0.168744156,0.185721007,0.187686952,0.187835158,0.172657219,0.185966713,0.222942319,0.211777203,0.36148631,0.238511722,0.412912057,0.242755857,0.449852831,0.26641424,0.400613233,0.271049558,0.258395504,0.19909096,0.211400884,0.192186801,0.214972864,0.230043986,0.30821194,0.284880305,0.232457247,0.217545666,0.200557594,0.257152601,0.195864688,0.255919025,0.177306026,0.216924133,0.168355555,0.142776689,0.120459016,0.070443541,0.19898601,0.144597641,0.348805654,0.227997331,0.428249606,0.227348832,0.43117822,0.233847747,0.427143334,0.225209002,0.318658841,0.1999421,0.193563662,0.190960132,0.205659506,0.211067069,0.21063275,0.200081747,0.285233705,0.22260137,0.386561605,0.22116786,0.393877149,0.242040567,0.357495655,0.204680938,0.363625102,0.220456274,0.354521104,0.177300528,0.311162837,0.220388218,0.375158839,0.229925904,0.382734974,0.230733854,0.427014882,0.221684919,0.404227389,0.231855522,0.418496773,0.26590649,0.486987241,0.449555464,0.471113694,0.46250243,0.449070724,0.433423494,0.451174939,0.444751089,0.4345279,0.415037841,0.413510593,0.427263628,0.428420347,0.426403762,0.42645544,0.386333933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Bass_16BeatPops_146_001.wav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You & Me ft. Eliza Doolittle,Disclosure,Cakewalk,Harmony,Bass_CollageJazz_100_A_001.wav,0.571888334,0.637989874,0.525215517,0.637133741,0.595125214,0.630678744,0.593089329,0.633277429,0.709133808,0.633047885,0.546698404,0.626045209,0.507643465,0.642022292,0.549834048,0.642524706,0.264278395,0.247674153,0.237515437,0.275199509,0.249061294,0.243665024,0.283705409,0.249941331,0.315443458,0.299868793,0.306363296,0.250439541,0.323940264,0.265468059,0.32159292,0.238196754,0.26318785,0.293511677,0.298004563,0.285479235,0.172063491,0.104913217,0.304957453,0.260832132,0.384920679,0.437595386,0.362246745,0.425406303,0.296257242,0.397045967,0.282531891,0.410124258,0.395377138,0.258005905,0.350881738,0.293671908,0.389224971,0.249116924,0.369427086,0.237936517,0.298341509,0.409569803,0.294903792,0.420048451,0.376660373,0.41087442,0.349378604,0.240576625,0.328174478,0.293346122,0.3018148,0.298567027,0.2988643,0.259305017,0.254113247,0.340323251,0.556734865,0.283750753,0.302545954,0.284902408,0.292191069,0.285304307,0.341650102,0.265751642,0.305404757,0.252895182,0.261319035,0.278369708,0.192498829,0.149159107,0.212330214,0.253641559,0.359270968,0.431077825,0.379541285,0.413807206,0.386055539,0.401210791,0.376276584,0.404949187,0.45691438,0.280707096,0.330701052,0.232260581,0.451581751,0.254071786,0.325656316,0.252914818,0.340860072,0.388849177,0.384520045,0.380660336,0.365767434,0.428615388,0.37172753,0.398877047,0.388975437,0.404884811,0.304372261,0.280642891,0.389982992,0.403416287,0.331728454,0.441908584,0.302009371,0.415090286,0.336958242,0.39640616,0.385576062,0.411516755,0.410788027,0.232061339,0.526884394,0.620726497,0.555568191,0.655989203,0.530729166,0.56046041,0.560153694,0.64431051,0.55664806,0.601564247,0.557819408,0.636327121,0.583639474,0.627984061,0.566358933,0.63925486,0.351340554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
